origin,destination,weight,unsigned_weight
43,2089,0.602903758,0.602903758
43,732,0.529401224,0.529401224
43,266,-0.546923318,0.0
44,45,-0.618911673,0.0
44,1702,-0.51183572,0.0
45,245,0.575221083,0.575221083
45,342,0.547629828,0.547629828
46,2040,0.674789919,0.674789919
46,1717,0.621058917,0.621058917
47,378,-0.5061369,0.0
47,1980,-0.576095835,0.0
48,492,0.673885553,0.673885553
48,1196,0.671818454,0.671818454
48,1131,-0.500723582,0.0
49,1901,0.562034567,0.562034567
49,671,-0.546207681,0.0
50,1902,-0.629147965,0.0
50,1357,-0.602110502,0.0
50,1646,0.502499683,0.502499683
51,1314,-0.537122781,0.0
51,79,0.770301293,0.770301293
51,1218,0.550677665,0.550677665
51,877,0.604909829,0.604909829
51,1292,0.643925461,0.643925461
51,1708,-0.698428679,0.0
52,1702,0.547980483,0.547980483
53,49,0.638686748,0.638686748
53,1292,0.505836228,0.505836228
53,880,-0.622937471,0.0
53,54,0.583254827,0.583254827
54,573,0.546516386,0.546516386
54,385,-0.588852825,0.0
54,1223,-0.596478831,0.0
54,267,0.55357242,0.55357242
55,83,0.573424617,0.573424617
55,165,-0.525789612,0.0
55,106,0.686215468,0.686215468
55,1505,0.543482959,0.543482959
56,1200,0.852214286,0.852214286
56,443,0.760931265,0.760931265
56,1149,-0.637699248,0.0
57,2001,0.579895943,0.579895943
57,1726,0.681806515,0.681806515
57,832,0.553194159,0.553194159
57,223,-0.545203872,0.0
57,1272,-0.820549151,0.0
57,100,-0.798521452,0.0
57,1783,0.689141656,0.689141656
58,1380,0.725054156,0.725054156
58,415,0.713416684,0.713416684
58,913,-0.55796531,0.0
58,237,-0.520033227,0.0
58,1342,-0.647906389,0.0
58,816,0.682475655,0.682475655
59,209,0.504286307,0.504286307
59,1404,-0.58571895,0.0
60,1120,-0.791574403,0.0
60,1822,0.588418025,0.588418025
60,513,-0.539826435,0.0
60,31,-0.659307889,0.0
60,1092,0.561709669,0.561709669
60,2059,0.613635106,0.613635106
61,975,0.52077676,0.52077676
61,1459,-0.623224935,0.0
61,13,0.608246913,0.608246913
61,865,0.560870437,0.560870437
62,828,0.609099863,0.609099863
62,74,0.525030243,0.525030243
62,658,0.533181789,0.533181789
62,1988,0.598245553,0.598245553
63,53,-0.521037154,0.0
64,1939,0.564673335,0.564673335
64,1329,0.564367567,0.564367567
64,439,0.569394807,0.569394807
64,808,0.594958203,0.594958203
65,215,-0.545398356,0.0
67,10,-0.52463957,0.0
67,429,0.520478545,0.520478545
67,1881,-0.674989796,0.0
67,988,-0.757264795,0.0
67,1636,-0.586449618,0.0
68,432,-0.56256543,0.0
68,481,0.699037225,0.699037225
69,1174,0.627919858,0.627919858
69,1796,-0.589270908,0.0
69,486,0.518077193,0.518077193
69,1108,0.639222938,0.639222938
69,1799,0.56674102,0.56674102
69,144,0.53743639,0.53743639
70,345,0.711014631,0.711014631
70,1313,-0.564816462,0.0
70,487,0.563844892,0.563844892
70,509,-0.577226534,0.0
71,1038,-0.608384732,0.0
71,280,-0.795081074,0.0
71,1811,-0.767955765,0.0
71,511,0.570678687,0.570678687
72,416,-0.567175572,0.0
72,556,0.579686452,0.579686452
72,707,0.707764959,0.707764959
72,1477,-0.582675495,0.0
72,1139,-0.500505715,0.0
73,1726,0.562542283,0.562542283
73,1382,-0.81103013,0.0
73,1176,0.675321237,0.675321237
73,1052,0.630131479,0.630131479
74,348,0.639933322,0.639933322
75,1825,0.524076352,0.524076352
75,1920,-0.632524718,0.0
75,1095,-0.634020884,0.0
76,2009,0.50593954,0.50593954
76,1113,0.629464743,0.629464743
76,424,-0.858962924,0.0
76,1598,0.540785847,0.540785847
76,288,-0.529128169,0.0
76,1324,0.810253936,0.810253936
77,152,0.519534415,0.519534415
77,429,-0.720402994,0.0
78,704,0.546490012,0.546490012
78,853,-0.61081113,0.0
79,1122,0.524338881,0.524338881
79,1819,0.830168821,0.830168821
79,1004,0.64136621,0.64136621
79,315,-0.503605901,0.0
80,1474,-0.55216885,0.0
80,101,0.65526054,0.65526054
81,2157,0.687748289,0.687748289
81,986,-0.596365123,0.0
81,991,0.567689478,0.567689478
81,1778,0.533789845,0.533789845
81,468,-0.57792833,0.0
81,1171,-0.718823589,0.0
82,1882,0.563391109,0.563391109
82,503,0.503124881,0.503124881
82,1888,-0.933197062,0.0
82,1723,0.536225827,0.536225827
83,368,-0.50129455,0.0
83,1683,0.581852137,0.581852137
84,2153,0.519411655,0.519411655
84,1228,-0.660803661,0.0
84,130,-0.703077713,0.0
84,338,-0.617528377,0.0
85,415,-0.514699541,0.0
85,2087,0.563282518,0.563282518
86,2,-0.623562327,0.0
86,1590,0.560785532,0.560785532
86,1402,-0.556845878,0.0
86,580,-0.702224499,0.0
86,1093,-0.616783256,0.0
87,831,-0.502277637,0.0
87,19,-0.533852428,0.0
87,2021,-0.50644439,0.0
87,1263,-0.548076406,0.0
87,1402,0.538729759,0.538729759
88,2085,0.595298849,0.595298849
89,905,0.5997173,0.5997173
89,1597,-0.566210259,0.0
89,360,0.634461257,0.634461257
89,435,0.518226175,0.518226175
89,367,-0.874199685,0.0
90,37,-0.520577037,0.0
90,338,-0.579774145,0.0
91,1181,0.528356308,0.528356308
91,776,-0.505698345,0.0
91,1141,0.542025769,0.542025769
91,1303,0.586728573,0.586728573
91,683,0.505769818,0.505769818
92,1266,-0.595283073,0.0
93,526,0.630294449,0.630294449
94,1457,-0.517584457,0.0
94,360,-0.903837487,0.0
94,298,0.618542489,0.618542489
95,1864,-0.649973269,0.0
95,1219,-0.552584668,0.0
95,1502,0.53218079,0.53218079
95,1789,-0.56358482,0.0
96,1391,-0.514993473,0.0
97,1520,0.517818742,0.517818742
97,1521,-0.53154533,0.0
97,1810,-0.680228902,0.0
97,293,-0.754601207,0.0
97,1540,0.537583331,0.537583331
97,859,-0.541202397,0.0
97,946,0.520019785,0.520019785
97,1300,0.639064707,0.639064707
97,1716,0.697197503,0.697197503
98,2031,0.503787281,0.503787281
98,1894,0.532001769,0.532001769
100,760,-0.54438858,0.0
100,775,0.659489632,0.659489632
100,789,0.712890706,0.712890706
100,747,-0.682073707,0.0
100,58,-0.780898251,0.0
100,2130,-0.6498944,0.0
101,240,-0.56972274,0.0
101,379,-0.520953825,0.0
102,1665,0.503503521,0.503503521
102,644,0.681368309,0.681368309
102,1835,-0.72113732,0.0
103,1659,0.613500497,0.613500497
105,483,-0.610486498,0.0
105,1486,-0.605716961,0.0
106,1321,-0.505582817,0.0
106,1752,0.671560989,0.671560989
106,1133,0.552864503,0.552864503
106,1632,-0.697771854,0.0
107,1193,-0.528798618,0.0
108,1543,0.586575102,0.586575102
108,1063,-0.56935502,0.0
108,1164,-0.56940629,0.0
109,628,0.656380733,0.656380733
110,1728,0.563007696,0.563007696
110,1680,0.670718402,0.670718402
110,1836,0.502775905,0.502775905
110,1423,-0.511845086,0.0
112,2020,0.602903758,0.602903758
112,663,0.529401224,0.529401224
112,2129,-0.546923318,0.0
113,390,-0.618911673,0.0
113,391,-0.51183572,0.0
114,2108,0.575221083,0.575221083
114,963,0.547629828,0.547629828
115,1695,0.674789919,0.674789919
115,1648,0.621058917,0.621058917
116,1413,-0.5061369,0.0
116,255,-0.576095835,0.0
117,147,0.673885553,0.673885553
117,1265,0.671818454,0.671818454
117,1752,-0.500723582,0.0
118,1832,0.562034567,0.562034567
118,1982,-0.546207681,0.0
119,867,-0.629147965,0.0
119,1978,-0.602110502,0.0
119,1715,0.502499683,0.502499683
120,831,-0.537122781,0.0
120,10,0.770301293,0.770301293
120,459,0.550677665,0.550677665
120,1636,0.604909829,0.604909829
120,1499,0.643925461,0.643925461
120,1363,-0.698428679,0.0
121,1771,0.547980483,0.547980483
122,808,0.638686748,0.638686748
122,671,0.505836228,0.505836228
122,1915,-0.622937471,0.0
122,2193,0.583254827,0.583254827
123,1608,0.546516386,0.546516386
123,1696,-0.588852825,0.0
123,878,-0.596478831,0.0
123,474,0.55357242,0.55357242
124,980,0.573424617,0.573424617
124,1062,-0.525789612,0.0
124,1831,0.686215468,0.686215468
124,2126,0.543482959,0.543482959
125,165,0.852214286,0.852214286
125,98,0.760931265,0.760931265
125,1494,-0.637699248,0.0
126,2070,0.579895943,0.579895943
126,553,0.681806515,0.681806515
126,1177,0.553194159,0.553194159
126,1258,-0.545203872,0.0
126,927,-0.820549151,0.0
126,1135,-0.798521452,0.0
126,58,0.689141656,0.689141656
127,2139,0.725054156,0.725054156
127,1036,0.713416684,0.713416684
127,1258,-0.55796531,0.0
127,858,-0.520033227,0.0
127,859,-0.647906389,0.0
127,1713,0.682475655,0.682475655
128,692,0.504286307,0.504286307
128,1611,-0.58571895,0.0
129,2155,-0.791574403,0.0
129,2167,0.588418025,0.588418025
129,1134,-0.539826435,0.0
129,1342,-0.659307889,0.0
129,1023,0.561709669,0.561709669
129,886,0.613635106,0.613635106
130,1734,0.52077676,0.52077676
130,148,-0.623224935,0.0
130,1048,0.608246913,0.608246913
130,934,0.560870437,0.560870437
131,2139,0.609099863,0.609099863
131,419,0.525030243,0.525030243
131,1969,0.533181789,0.533181789
131,401,0.598245553,0.598245553
132,812,-0.521037154,0.0
133,766,0.564673335,0.564673335
133,1260,0.564367567,0.564367567
133,94,0.569394807,0.569394807
133,2119,0.594958203,0.594958203
134,1388,-0.545398356,0.0
136,493,-0.52463957,0.0
136,912,0.520478545,0.520478545
136,156,-0.674989796,0.0
136,91,-0.757264795,0.0
136,601,-0.586449618,0.0
137,501,-0.56256543,0.0
137,826,0.699037225,0.699037225
138,1933,0.627919858,0.627919858
138,485,-0.589270908,0.0
138,417,0.518077193,0.518077193
138,2143,0.639222938,0.639222938
138,2006,0.56674102,0.56674102
138,1317,0.53743639,0.53743639
139,690,0.711014631,0.711014631
139,554,-0.564816462,0.0
139,418,0.563844892,0.563844892
139,1406,-0.577226534,0.0
140,1659,-0.608384732,0.0
140,2005,-0.795081074,0.0
140,2018,-0.767955765,0.0
140,1270,0.570678687,0.570678687
141,1865,-0.567175572,0.0
141,625,0.579686452,0.579686452
141,1052,0.707764959,0.707764959
141,442,-0.582675495,0.0
141,518,-0.500505715,0.0
142,1381,0.562542283,0.562542283
142,1451,-0.81103013,0.0
142,1659,0.675321237,0.675321237
142,1949,0.630131479,0.630131479
143,555,0.639933322,0.639933322
144,2032,0.524076352,0.524076352
144,57,-0.632524718,0.0
144,1578,-0.634020884,0.0
145,1388,0.50593954,0.50593954
145,216,0.629464743,0.629464743
145,2011,-0.858962924,0.0
145,1391,0.540785847,0.540785847
145,219,-0.529128169,0.0
145,427,0.810253936,0.810253936
146,83,0.519534415,0.519534415
146,1602,-0.720402994,0.0
147,1325,0.546490012,0.546490012
147,1750,-0.61081113,0.0
148,501,0.524338881,0.524338881
148,1612,0.830168821,0.830168821
148,1349,0.64136621,0.64136621
148,1212,-0.503605901,0.0
149,715,-0.55216885,0.0
149,170,0.65526054,0.65526054
150,432,0.687748289,0.687748289
150,1193,-0.596365123,0.0
150,508,0.567689478,0.567689478
150,1847,0.533789845,0.533789845
150,1089,-0.57792833,0.0
150,1516,-0.718823589,0.0
151,985,0.563391109,0.563391109
151,572,0.503124881,0.503124881
151,991,-0.933197062,0.0
151,1240,0.536225827,0.536225827
152,437,-0.50129455,0.0
152,372,0.581852137,0.581852137
153,1808,0.519411655,0.519411655
153,1573,-0.660803661,0.0
153,337,-0.703077713,0.0
153,2063,-0.617528377,0.0
154,1450,-0.514699541,0.0
154,224,0.563282518,0.563282518
155,623,-0.623562327,0.0
155,1521,0.560785532,0.560785532
155,919,-0.556845878,0.0
155,1615,-0.702224499,0.0
155,334,-0.616783256,0.0
156,486,-0.502277637,0.0
156,916,-0.533852428,0.0
156,1814,-0.50644439,0.0
156,228,-0.548076406,0.0
156,2161,0.538729759,0.538729759
157,774,0.595298849,0.595298849
158,422,0.5997173,0.5997173
158,976,-0.566210259,0.0
158,1671,0.634461257,0.634461257
158,1194,0.518226175,0.518226175
158,850,-0.874199685,0.0
159,1072,-0.520577037,0.0
159,545,-0.579774145,0.0
160,1388,0.528356308,0.528356308
160,845,-0.505698345,0.0
160,1072,0.542025769,0.542025769
160,682,0.586728573,0.586728573
160,890,0.505769818,0.505769818
161,1197,-0.595283073,0.0
162,1147,0.630294449,0.630294449
163,1940,-0.517584457,0.0
163,429,-0.903837487,0.0
163,1195,0.618542489,0.618542489
164,691,-0.649973269,0.0
164,46,-0.552584668,0.0
164,467,0.53218079,0.53218079
164,340,-0.56358482,0.0
165,80,-0.514993473,0.0
166,71,0.517818742,0.517818742
166,762,-0.53154533,0.0
166,1603,-0.680228902,0.0
166,224,-0.754601207,0.0
166,1333,0.537583331,0.537583331
166,1066,-0.541202397,0.0
166,601,0.520019785,0.520019785
166,679,0.639064707,0.639064707
166,405,0.697197503,0.697197503
167,1824,0.503787281,0.503787281
167,583,0.532001769,0.532001769
169,2071,-0.54438858,0.0
169,1672,0.659489632,0.659489632
169,306,0.712890706,0.712890706
169,1506,-0.682073707,0.0
169,127,-0.780898251,0.0
169,1785,-0.6498944,0.0
170,1275,-0.56972274,0.0
170,724,-0.520953825,0.0
171,1734,0.503503521,0.503503521
171,851,0.681368309,0.681368309
171,386,-0.72113732,0.0
172,900,0.613500497,0.613500497
174,1794,-0.610486498,0.0
174,1141,-0.605716961,0.0
175,1804,-0.505582817,0.0
175,1821,0.671560989,0.671560989
175,650,0.552864503,0.552864503
175,597,-0.697771854,0.0
176,1400,-0.528798618,0.0
177,508,0.586575102,0.586575102
177,304,-0.56935502,0.0
177,1233,-0.56940629,0.0
178,7,0.656380733,0.656380733
179,555,0.563007696,0.563007696
179,507,0.670718402,0.670718402
179,1215,0.502775905,0.502775905
179,2182,-0.511845086,0.0
181,1675,0.602903758,0.602903758
181,594,0.529401224,0.529401224
181,680,-0.546923318,0.0
182,735,-0.618911673,0.0
182,1840,-0.51183572,0.0
183,107,0.575221083,0.575221083
183,1584,0.547629828,0.547629828
184,798,0.674789919,0.674789919
184,751,0.621058917,0.621058917
185,240,-0.5061369,0.0
185,738,-0.576095835,0.0
186,2010,0.673885553,0.673885553
186,1886,0.671818454,0.671818454
186,1545,-0.500723582,0.0
187,935,0.562034567,0.562034567
187,1085,-0.546207681,0.0
188,660,-0.629147965,0.0
188,2047,-0.602110502,0.0
188,1784,0.502499683,0.502499683
189,1176,-0.537122781,0.0
189,1597,0.770301293,0.770301293
189,528,0.550677665,0.550677665
189,463,0.604909829,0.604909829
189,1154,0.643925461,0.643925461
189,190,-0.698428679,0.0
190,1012,0.547980483,0.547980483
191,1567,0.638686748,0.638686748
191,50,0.505836228,0.505836228
191,466,-0.622937471,0.0
191,1848,0.583254827,0.583254827
192,1539,0.546516386,0.546516386
192,2179,-0.588852825,0.0
192,809,-0.596478831,0.0
192,957,0.55357242,0.55357242
193,1877,0.573424617,0.573424617
193,1959,-0.525789612,0.0
193,244,0.686215468,0.686215468
193,539,0.543482959,0.543482959
194,1614,0.852214286,0.852214286
194,1409,0.760931265,0.760931265
194,1287,-0.637699248,0.0
195,207,0.579895943,0.579895943
195,208,0.681806515,0.681806515
195,1522,0.553194159,0.553194159
195,2017,-0.545203872,0.0
195,30,-0.820549151,0.0
195,1894,-0.798521452,0.0
195,2197,0.689141656,0.689141656
196,966,0.725054156,0.725054156
196,1933,0.713416684,0.713416684
196,1879,-0.55796531,0.0
196,375,-0.520033227,0.0
196,928,-0.647906389,0.0
196,1230,0.682475655,0.682475655
197,899,0.504286307,0.504286307
197,438,-0.58571895,0.0
198,430,-0.791574403,0.0
198,1960,0.588418025,0.588418025
198,1755,-0.539826435,0.0
198,1273,-0.659307889,0.0
198,1782,0.561709669,0.561709669
198,1369,0.613635106,0.613635106
199,1113,0.52077676,0.52077676
199,769,-0.623224935,0.0
199,703,0.608246913,0.608246913
199,1279,0.560870437,0.560870437
200,2070,0.609099863,0.609099863
200,1040,0.525030243,0.525030243
200,2176,0.533181789,0.533181789
200,2126,0.598245553,0.598245553
201,2123,-0.521037154,0.0
202,1525,0.564673335,0.564673335
202,87,0.564367567,0.564367567
202,1405,0.569394807,0.569394807
202,2050,0.594958203,0.594958203
203,77,-0.545398356,0.0
205,2080,-0.52463957,0.0
205,843,0.520478545,0.520478545
205,915,-0.674989796,0.0
205,298,-0.757264795,0.0
205,946,-0.586449618,0.0
206,846,-0.56256543,0.0
206,1171,0.699037225,0.699037225
207,1312,0.627919858,0.627919858
207,1106,-0.589270908,0.0
207,624,0.518077193,0.518077193
207,418,0.639222938,0.639222938
207,1385,0.56674102,0.56674102
207,1938,0.53743639,0.53743639
208,483,0.711014631,0.711014631
208,2003,-0.564816462,0.0
208,1177,0.563844892,0.563844892
208,1199,-0.577226534,0.0
209,1728,-0.608384732,0.0
209,2074,-0.795081074,0.0
209,845,-0.767955765,0.0
209,1201,0.570678687,0.570678687
210,1658,-0.567175572,0.0
210,1522,0.579686452,0.579686452
210,845,0.707764959,0.707764959
210,511,-0.582675495,0.0
210,173,-0.500505715,0.0
211,208,0.562542283,0.562542283
211,1796,-0.81103013,0.0
211,486,0.675321237,0.675321237
211,362,0.630131479,0.630131479
212,2142,0.639933322,0.639933322
213,1135,0.524076352,0.524076352
213,1230,-0.632524718,0.0
213,1233,-0.634020884,0.0
214,1595,0.50593954,0.50593954
214,699,0.629464743,0.629464743
214,838,-0.858962924,0.0
214,908,0.540785847,0.540785847
214,1806,-0.529128169,0.0
214,2014,0.810253936,0.810253936
215,14,0.519534415,0.519534415
215,15,-0.720402994,0.0
216,1670,0.546490012,0.546490012
216,439,-0.61081113,0.0
217,1536,0.524338881,0.524338881
217,577,0.830168821,0.830168821
217,866,0.64136621,0.64136621
217,729,-0.503605901,0.0
218,1060,-0.55216885,0.0
218,1619,0.65526054,0.65526054
219,1191,0.687748289,0.687748289
219,1952,-0.596365123,0.0
219,301,0.567689478,0.567689478
219,1364,0.533789845,0.533789845
219,1986,-0.57792833,0.0
219,481,-0.718823589,0.0
220,2020,0.563391109,0.563391109
220,2021,0.503124881,0.503124881
220,1198,-0.933197062,0.0
220,205,0.536225827,0.536225827
221,1886,-0.50129455,0.0
221,993,0.581852137,0.581852137
222,1187,0.519411655,0.519411655
222,2194,-0.660803661,0.0
222,2200,-0.703077713,0.0
222,1856,-0.617528377,0.0
223,1105,-0.514699541,0.0
223,1673,0.563282518,0.563282518
224,1796,-0.623562327,0.0
224,1176,0.560785532,0.560785532
224,436,-0.556845878,0.0
224,1822,-0.702224499,0.0
224,1231,-0.616783256,0.0
225,969,-0.502277637,0.0
225,985,-0.533852428,0.0
225,779,-0.50644439,0.0
225,297,-0.548076406,0.0
225,436,0.538729759,0.538729759
226,15,0.595298849,0.595298849
227,767,0.5997173,0.5997173
227,1459,-0.566210259,0.0
227,222,0.634461257,0.634461257
227,1125,0.518226175,0.518226175
227,229,-0.874199685,0.0
228,175,-0.520577037,0.0
228,1580,-0.579774145,0.0
229,767,0.528356308,0.528356308
229,2018,-0.505698345,0.0
229,727,0.542025769,0.542025769
229,61,0.586728573,0.586728573
229,2201,0.505769818,0.505769818
230,1956,-0.595283073,0.0
231,1768,0.630294449,0.630294449
232,767,-0.517584457,0.0
232,222,-0.903837487,0.0
232,2092,0.618542489,0.618542489
233,2002,-0.649973269,0.0
233,1909,-0.552584668,0.0
233,2192,0.53218079,0.53218079
233,1927,-0.56358482,0.0
234,701,-0.514993473,0.0
235,830,0.517818742,0.517818742
235,1659,-0.53154533,0.0
235,292,-0.680228902,0.0
235,2087,-0.754601207,0.0
235,1954,0.537583331,0.537583331
235,1549,-0.541202397,0.0
235,1912,0.520019785,0.520019785
235,886,0.639064707,0.639064707
235,1026,0.697197503,0.697197503
236,237,0.503787281,0.503787281
236,2032,0.532001769,0.532001769
238,1174,-0.54438858,0.0
238,913,0.659489632,0.659489632
238,927,0.712890706,0.712890706
238,1437,-0.682073707,0.0
238,1024,-0.780898251,0.0
238,1716,-0.6498944,0.0
239,654,-0.56972274,0.0
239,517,-0.520953825,0.0
240,2079,0.503503521,0.503503521
240,1058,0.681368309,0.681368309
240,869,-0.72113732,0.0
241,693,0.613500497,0.613500497
243,69,-0.610486498,0.0
243,796,-0.605716961,0.0
244,1735,-0.505582817,0.0
244,1338,0.671560989,0.671560989
244,1823,0.552864503,0.552864503
244,390,-0.697771854,0.0
245,1883,-0.528798618,0.0
246,853,0.586575102,0.586575102
246,649,-0.56935502,0.0
246,1854,-0.56940629,0.0
247,766,0.656380733,0.656380733
248,1038,0.563007696,0.563007696
248,990,0.670718402,0.670718402
248,1422,0.502775905,0.502775905
248,1561,-0.511845086,0.0
250,1054,0.602903758,0.602903758
250,1353,0.529401224,0.529401224
250,611,-0.546923318,0.0
251,528,-0.618911673,0.0
251,1633,-0.51183572,0.0
252,314,0.575221083,0.575221083
252,1101,0.547629828,0.547629828
253,729,0.674789919,0.674789919
253,1234,0.621058917,0.621058917
254,1275,-0.5061369,0.0
254,2049,-0.576095835,0.0
255,1665,0.673885553,0.673885553
255,23,0.671818454,0.671818454
255,1062,-0.500723582,0.0
256,590,0.562034567,0.562034567
256,1568,-0.546207681,0.0
257,1833,-0.629147965,0.0
257,1288,-0.602110502,0.0
257,749,0.502499683,0.502499683
258,2073,-0.537122781,0.0
258,700,0.770301293,0.770301293
258,1425,0.550677665,0.550677665
258,394,0.604909829,0.604909829
258,1361,0.643925461,0.643925461
258,1225,-0.698428679,0.0
259,1357,0.547980483,0.547980483
260,2050,0.638686748,0.638686748
260,1637,0.505836228,0.505836228
260,949,-0.622937471,0.0
260,675,0.583254827,0.583254827
261,2022,0.546516386,0.546516386
261,1834,-0.588852825,0.0
261,1844,-0.596478831,0.0
261,60,0.55357242,0.55357242
262,566,0.573424617,0.573424617
262,1476,-0.525789612,0.0
262,1141,0.686215468,0.686215468
262,332,0.543482959,0.543482959
263,27,0.852214286,0.852214286
263,512,0.760931265,0.760931265
263,252,-0.637699248,0.0
264,276,0.579895943,0.579895943
264,2071,0.681806515,0.681806515
264,763,0.553194159,0.553194159
264,568,-0.545203872,0.0
264,1617,-0.820549151,0.0
264,445,-0.798521452,0.0
264,2128,0.689141656,0.689141656
265,69,0.725054156,0.725054156
265,622,0.713416684,0.713416684
265,1948,-0.55796531,0.0
265,720,-0.520033227,0.0
265,445,-0.647906389,0.0
265,1023,0.682475655,0.682475655
266,1106,0.504286307,0.504286307
266,93,-0.58571895,0.0
267,1189,-0.791574403,0.0
267,97,0.588418025,0.588418025
267,1824,-0.539826435,0.0
267,928,-0.659307889,0.0
267,57,0.561709669,0.561709669
267,472,0.613635106,0.613635106
268,2148,0.52077676,0.52077676
268,10,-0.623224935,0.0
268,358,0.608246913,0.608246913
268,1072,0.560870437,0.560870437
269,69,0.609099863,0.609099863
269,1661,0.525030243,0.525030243
269,1003,0.533181789,0.533181789
269,2195,0.598245553,0.598245553
270,1226,-0.521037154,0.0
271,1732,0.564673335,0.564673335
271,1398,0.564367567,0.564367567
271,508,0.569394807,0.569394807
271,877,0.594958203,0.594958203
272,2078,-0.545398356,0.0
274,907,-0.52463957,0.0
274,498,0.520478545,0.520478545
274,1674,-0.674989796,0.0
274,1885,-0.757264795,0.0
274,187,-0.586449618,0.0
275,87,-0.56256543,0.0
275,412,0.699037225,0.699037225
276,139,0.627919858,0.627919858
276,1451,-0.589270908,0.0
276,279,0.518077193,0.518077193
276,73,0.639222938,0.639222938
276,1592,0.56674102,0.56674102
276,1179,0.53743639,0.53743639
277,1932,0.711014631,0.711014631
277,1520,-0.564816462,0.0
